ProductId,ProductName,SpendEUR,Quantity,UOM,VendorId,VendorName,VendorCity,VendorCountry,CategoryL1,CategoryL2
246,BEEF CUT OPPHNT.,-216.287111,-16.63747008,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,27259.91042,2096.916186,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,25163.88667,1935.68359,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-109.386585,-8.414352692,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,92728.00253,7132.923271,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,58175.92933,4475.071487,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,69078.45711,5313.72747,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,35255.9593,2711.996869,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-411.02838,-31.61756769,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,32114.6307,2470.356208,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,15776.52883,1213.579141,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-115.463618,-8.881816769,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,31405.93822,2415.841402,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,60803.45035,4677.188489,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,91334.62737,7025.740567,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,47766.1384,3674.318338,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,60565.03179,4658.848599,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,43622.0442,3355.541862,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-23.203215,-1.784862692,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-51.047073,-3.926697923,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,15471.73803,1190.133694,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,87831.79269,6756.291745,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,52927.85931,4071.373793,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,20595.33937,1584.256875,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,33774.43402,2598.033386,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-1029.228323,-79.17140946,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,56344.03551,4334.156578,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,94574.64697,7274.972844,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,34063.97699,2620.305923,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-4037.35941,-310.5661085,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-3037.963793,-233.6895225,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,74979.5319,5767.6563,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,48292.45361,3714.804124,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,47938.4278,3687.571369,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,59727.59462,4594.430355,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,27734.47142,2133.420878,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,59347.19448,4565.168806,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,56120.29022,4316.945402,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,25143.14741,1934.088263,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,62731.43863,4825.49528,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,9778.221521,752.1708862,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,95367.64446,7335.972651,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,44006.00216,3385.077089,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,43352.05822,3334.773709,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,40106.92287,3085.147913,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,48667.19658,3743.630506,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,93292.72459,7176.36343,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,41729.49054,3209.960811,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-1401.308449,-107.7929576,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
246,BEEF CUT OPPHNT.,-240.926716,-18.53282431,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
247,PLASTIC BOTTLES EZVCBV.,4658.326226,8582.547375,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
247,PLASTIC BOTTLES EZVCBV.,5822.907783,10728.18422,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
247,PLASTIC BOTTLES EZVCBV.,3187.213279,5872.153995,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
247,PLASTIC BOTTLES EZVCBV.,3566.098832,6570.216572,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
248,LABEL EVNEWL.,1174.883787,16995.67614,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
249,PLASTIC BOTTLES UYNAOH.,1085.053441,2016.235619,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
250,GARLIC BNKRZ.,830.68371,1661.36742,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Fruit. Berry & Vegetable
251,LABEL RFWKDK.,750.83985,14220.06781,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
252,ADHESIVE LABELS YINZYY,20.039062,400.78124,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,120.234371,2404.68742,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,40.331055,806.6211,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,120.981668,2419.63336,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,65.451738,1309.03476,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,20.165528,403.31056,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,43.63066,872.6132,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
252,ADHESIVE LABELS YINZYY,21.683116,433.66232,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
253,METAL // HUMMQE,2495.874147,3481.954103,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
253,METAL // HUMMQE,2695.545875,3760.512938,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
254,SPICES OOVZJF.,1339.01265,1973.285175,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Seasoning & Additives
255,BEEF SLICED IEGDVZ.,52582.616,3093.095059,KG,4,Alpenrind GmbH,Salzburg,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-117.821925,-6.930701471,KG,4,Alpenrind GmbH,Salzburg,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,28088.74692,1652.279231,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,13343.24237,784.8966102,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,27478.24808,1616.367534,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,22235.112,1307.947765,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,19225.03371,1130.884336,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,17606.98622,1035.705072,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,8447.409072,496.906416,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,26858.16237,1579.891904,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,8432.005618,496.0003305,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,24014.43656,1412.613915,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,8693.606544,511.3886202,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-171.758184,-10.10342259,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,31335.39552,1843.25856,KG,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,14044.53458,826149.0932,G,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-591.284799,-34781.45876,G,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-145.333848,-8549.049882,G,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,27201.21148,1600071.263,G,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,16435.93699,966819.8231,G,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-31.709203,-1865.247235,G,20,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-52.043052,-3061.356,G,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,20670.21932,1215895.254,G,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,31032.4824,1825440.141,G,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,9702.48447,570.7343806,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-56.3934,-3.317258824,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,47064.62654,2768.507443,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,5463.013951,321.3537618,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,25285.89827,1487.40578,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,29733.01734,1749.00102,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,2769.141514,162.8906773,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,49631.15462,2919.479683,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,46112.65761,2712.509271,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-635.215258,-37.36560341,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,23518.2552,1383.426776,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-688.603695,-40.50609971,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,52296.76591,3076.280347,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,26028.03541,1531.060906,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,31439.20771,1849.36516,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,19674.87581,1157.345636,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,20817.2208,1224.5424,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,5511.359207,324.1976004,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-78.064578,-4.592034,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,39641.41023,2331.84766,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-205.570055,-12.09235618,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-62.064965,-3.650880294,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-51.720804,-3.042400235,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-51.720804,-3.042400235,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,18464.39148,1086.140675,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-51.720804,-3.042400235,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,43573.21447,2563.130263,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,13029.19559,766.4232698,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-71.281258,-4.193015176,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,56055.84522,3297.40266,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-63.64398,-3.743763529,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-520.43052,-30.61356,KG,34,OSI Food Solutions Austria GmbH & Co KG,Enns,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-291.312192,-17.13601129,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-46.403712,-2.729630118,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,22370.45616,1315.909186,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-966.744,-56.86729412,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,9667.44,568.6729412,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,10634.184,625.5402353,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,16249.03315,955.8254795,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-13.29273,-0.781925294,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-1236.22389,-72.71905235,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-37.219644,-2.189390824,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,7492.266,440.7215294,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,2842.22736,167.1898447,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,24354.69822,1432.629307,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,12971.28762,763.0169188,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-804.81438,-47.34202235,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,10636.60086,625.6824035,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,11750.77332,691.22196,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,11344.74084,667.3376965,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-306.94122,-18.05536588,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,18646.0749,1096.827935,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,9214.27875,542.0163971,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,12487.79478,734.5761634,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,3482.574417,204.8573186,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,26282.54688,1546.032169,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,26769.78586,1574.693286,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,25774.68403,1516.157884,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,14443.88042,849.6400246,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,42712.20004,2512.482355,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-108.275328,-6.369136941,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,42090.10027,2475.888251,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,27696.73223,1629.219543,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-106.34184,-6.255402353,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-93.04911,-5.473477059,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-247.244778,-14.54381047,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-414.733176,-24.39606918,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,15945.95891,937.9975828,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,30554.26637,1797.309786,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,8460.943488,497.7025581,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,1602.37818,94.25754,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,10487.23891,616.8964066,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,8365.55808,492.0916518,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,17401.392,1023.611294,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,2209.01004,129.9417671,KG,4,Alpenrind GmbH,Salzburg,AT,Raw Materials,Meat
255,BEEF SLICED IEGDVZ.,-193.3488,-11.37345882,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Meat
256,LABEL TVNEPT.,695.281455,7225.684477,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
256,LABEL TVNEPT.,231.760485,2408.561492,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
257,GLASS JAR MHNQQV.,5723.647235,5556.939063,ST,32,VETROPACK AUSTRIA GMBH,POECHLARN,AT,Packaging,Glass
257,GLASS JAR MHNQQV.,5723.656037,5556.947609,ST,32,VETROPACK AUSTRIA GMBH,POECHLARN,AT,Packaging,Glass
257,GLASS JAR MHNQQV.,4856.427691,4714.978341,ST,32,VETROPACK AUSTRIA GMBH,POECHLARN,AT,Packaging,Glass
257,GLASS JAR MHNQQV.,-173.440388,-168.3887262,ST,32,VETROPACK AUSTRIA GMBH,POECHLARN,AT,Packaging,Glass
257,GLASS JAR MHNQQV.,5782.20295,5613.789272,ST,32,VETROPACK AUSTRIA GMBH,POECHLARN,AT,Packaging,Glass
257,GLASS JAR MHNQQV.,876.091356,850.574132,ST,32,VETROPACK AUSTRIA GMBH,POECHLARN,AT,Packaging,Glass
258,LABEL HBXDRP.,648.85968,9018.435713,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
258,LABEL HBXDRP.,600.796,8350.403438,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
258,LABEL HBXDRP.,600.796,8350.403438,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
258,LABEL HBXDRP.,600.796,8350.403438,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
258,LABEL HBXDRP.,1083.10944,15054.02964,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
259,LABEL SCEWXX.,813.7965,10060.97243,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
259,LABEL SCEWXX.,857.7855,10604.80877,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
259,LABEL SCEWXX.,1132.71675,14003.78594,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
260,LABEL WGKZJY.,177.930346,2819.093914,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
260,LABEL WGKZJY.,434.744128,6888.001698,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
